ws_users_activated,ws_users_deactivated,ws_users_invited,action_create_project,action_export_report,action_api_and_webhooks,action_time_entries_via_tracker,action_start_trial,action_import_csv,action_create_invoice,action_lock_entries,action_add_targets,action_connect_quickbooks,action_create_expense,action_project_budget,action_gps_tracking,action_screenshots,action_create_custom_field,country,value_days_to_purchase,value_number_of_active_months,value_transactions_number,value_regular_seats,value_kiosk_seats,revenue,churned_status
1,0,1,19,0,1,0,0,0,0,0,0,0,0,4,,,2,Florida,0,0,1,2,0,25.974,Yes
2,0,0,25,0,0,0,0,0,0,0,0,0,0,34,,,,France,41,4,5,2,0,103.883,No
6,0,0,23,0,0,9,1,0,0,0,0,0,0,9,1,4,,Australia,65,2,8,6,0,193.791,No
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,5,Illinois,0,0,1,1,0,12.987,Yes
1,0,0,13,12,0,0,1,0,0,0,0,0,0,0,2,3,,Maryland,10,4,4,1,0,51.948,No
1,0,0,34,0,0,29,0,0,37,0,0,0,1,1,,,,Nevada,0,4,4,1,0,51.948,No
7,0,0,18,6,0,1,0,0,0,0,0,0,0,2,,,,North Carolina,104,4,1,16,0,207.792,No
11,0,0,41,18,0,45,0,0,0,0,0,0,0,0,,,,California,25,4,3,11,0,428.571,No
7,0,0,40,1,0,0,1,0,0,3,0,0,0,2,,2,2,California,39,1,4,7,0,231.452,No
1,0,0,29,0,0,0,0,0,0,0,0,0,0,1,1,1,,Australia,72,2,1,1,0,12.987,Yes
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,New York,0,0,1,1,0,12.987,Yes
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,1,,Netherlands,0,0,1,1,1,15.574,Yes
23,0,0,9,6,0,0,0,0,0,0,0,0,0,0,,,,Australia,65,4,15,23,0,850.33,No
10,2,0,129,178,3,253,0,0,0,5,0,0,0,122,,,6,District of Columbia,30,1,6,10,0,507.26,No
3,0,0,33,1,0,0,1,0,0,7,1,0,0,6,,,,India,0,0,1,3,0,38.961,Yes
3,1,0,22,0,0,0,0,0,0,3,0,0,0,9,1,,,Serbia,6,4,4,3,0,155.844,No
3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,Azerbaijan,0,4,4,3,0,155.844,No
4,0,0,43,0,0,0,0,0,265,0,0,0,0,13,,2,,Texas,59,2,4,4,0,230.451,No
5,0,3,10,0,1,0,0,0,1,0,0,0,0,0,1,1,,New Jersey,16,4,3,8,0,311.688,No
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,France,0,1,2,1,0,25.974,Yes
1,0,0,3,11,0,0,0,0,0,0,0,0,0,0,,,,Israel,37,4,3,1,0,38.961,No
4,0,0,18,2,0,0,1,0,1,0,0,0,27,0,,,,France,50,4,4,4,0,155.844,No
9,0,0,1,0,2,0,0,0,1,0,1,0,0,0,,1,,India,37,1,6,9,0,456.3,No
2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,,India,16,1,2,2,0,51.948,Yes
1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,United Kingdom,79,4,1,1,0,12.987,No
9,0,0,10,8,1,0,1,0,0,0,0,0,0,0,1,1,8,France,98,4,8,9,0,407.472,No
148,1,2,464,750,0,3382,0,0,0,4,0,0,0,0,1,1,2,Alabama,120,4,26,155,0,7283.627,No
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina,1,0,1,3,0,1.755,Yes
1,0,0,28,29,0,0,0,0,19,0,0,0,0,0,,,,South Carolina,67,4,5,1,0,46.774,No
4,1,0,36,3,2,116,0,0,0,0,0,0,0,27,2,1,,Canada,114,4,5,5,0,150.371,No
1,0,0,2,0,0,0,0,0,16,0,0,0,0,9,,,,Maryland,114,4,4,1,0,29.211,No
29,0,2,48,37,6,226,0,0,0,0,0,0,0,76,,,,Argentina,121,4,14,31,0,1259.037,No
1,0,0,14,11,0,13,0,0,0,0,0,0,2,14,,,1,Michigan,39,4,3,1,0,38.961,No
7,3,2,29,43,3,78,1,0,1,0,1,0,0,4,1,2,,Australia,116,4,4,10,0,419.406,No
2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,,,2,Switzerland,0,0,1,6,0,77.922,Yes
8,1,0,5,0,1,51,0,0,0,0,0,0,0,0,,,,Brazil,0,0,6,8,0,348.998,No
16,0,0,42,24,0,0,0,0,0,4,0,0,76,0,,2,,Canada,119,4,4,16,0,883.116,No
11,2,0,12,0,0,0,0,0,24,0,0,0,127,4,1,1,,California,119,4,5,12,0,396.175,No
2,0,0,5,0,0,0,0,0,0,16,0,0,0,0,1,1,,California,134,4,4,2,0,51.948,No
3,0,0,4,0,0,0,0,0,0,2,0,0,0,12,,,,Ethiopia,0,4,4,4,0,207.792,No
10,0,0,58,4,0,0,0,0,0,0,0,0,0,9,,,,California,8,0,5,10,0,514.007,No
16,0,0,22,0,0,0,1,0,0,0,0,0,0,3,1,,,Canada,76,2,5,16,0,800.566,No
6,0,0,3,0,0,0,1,0,0,3,0,0,0,0,1,2,,California,14,3,3,6,0,233.766,No
9,0,0,1,13,0,0,0,0,8,6,0,0,0,0,,,,India,51,2,3,9,0,227.019,No
2,0,0,40,0,1,14,1,0,0,0,0,0,0,14,,1,,South Africa,14,4,3,2,0,77.922,No
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,Connecticut,120,4,6,4,0,142.246,No
1,0,0,14,0,0,0,0,0,35,0,0,0,0,0,,,2,Michigan,13,4,3,1,0,38.961,No
93,0,3,132,48,1,128,0,0,0,7,2,0,0,2,,,10,Alabama,15,0,11,96,0,4258.085,No
2,0,0,26,0,0,0,0,0,0,0,0,0,0,0,,,,Pennsylvania,31,4,5,2,0,103.883,No
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,Virginia,23,4,3,1,0,38.961,No
7,0,0,33,0,0,0,0,0,0,0,0,0,4,6,,,2,Canada,1,0,6,7,0,302.809,Yes
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Washington,19,1,2,1,0,36.322,Yes
1,0,0,3,0,0,0,0,0,3,0,0,0,0,5,,,,Sweden,11,4,4,1,0,51.948,No
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Poland,31,2,3,1,0,25.961,Yes
1,1,0,7,0,1,0,1,0,27,0,0,1,0,14,,,9,Germany,47,1,3,1,0,25.324,Yes
1,0,0,3,14,0,0,0,0,1,0,0,0,0,5,1,1,4,Germany,0,4,4,1,0,51.948,No
1,0,0,30,0,0,0,0,0,0,0,1,0,0,0,,,,California,0,0,6,1,0,60.762,No
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,Illinois,6,4,4,2,0,103.896,No
1,0,0,14,5,0,10,0,0,0,0,0,0,20,0,,,,Florida,4,4,4,1,0,51.948,No
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,Maryland,54,4,2,6,0,155.844,No
7,4,0,2,13,1,0,0,0,0,1,0,0,0,0,1,1,,Hawaii,110,4,7,10,0,214.123,No
2,0,0,4,4,0,3,0,0,0,0,0,0,0,22,,,,Denmark,123,4,1,2,0,12.987,No
12,0,2,7,1,0,0,0,0,7,0,0,1,185,17,,,4,Colorado,120,4,10,14,0,298.051,No
2,0,0,1,0,0,1,0,0,5,0,0,0,0,0,,,,Alabama,49,4,5,2,1,85.683,No
1,0,0,5,1,0,0,0,0,0,2,0,0,5,0,1,1,,Thailand,0,4,4,1,0,51.948,No
3,0,1,16,2,0,0,1,0,0,0,0,0,0,0,,,,Canada,16,0,2,4,0,51.935,Yes
1,0,0,52,0,0,0,0,0,0,0,0,0,7,28,,,,Poland,0,1,2,1,0,25.974,Yes
5,0,0,25,0,0,0,1,0,0,0,2,0,0,0,2,2,,New Jersey,39,4,5,5,0,248.625,No
5,1,0,19,9,0,133,1,2,0,0,0,0,0,0,1,1,2,Connecticut,16,2,4,5,0,160.888,No
1,0,0,465,25,0,0,0,0,2,0,0,0,1,0,,1,,Spain,48,4,2,1,0,25.974,No
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,California,0,4,4,1,0,51.948,No
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,,Switzerland,90,3,1,2,0,25.974,No
3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,California,4,0,1,3,0,38.961,Yes
1,0,0,15,14,0,19,0,0,0,0,0,0,0,0,,,,Alabama,59,4,5,1,0,45.942,No
9,0,1,58,1,0,10,0,0,4,0,0,0,64,0,1,,,Delaware,71,4,10,11,0,307.632,No
4,0,0,20,0,0,3,1,0,0,0,0,0,0,0,2,2,,United Kingdom,40,3,5,4,0,150.748,No
1,0,0,7,3,0,2,0,0,0,0,0,0,0,0,,2,,United Kingdom,7,4,4,1,0,51.948,No
1,0,0,10,4,1,0,0,2,1,0,0,0,1,2,,,11,Louisiana,1,4,4,1,0,51.948,No
5,3,0,9,0,0,0,0,0,2,0,0,0,1,0,1,1,2,New Zealand,77,3,4,3,3,83.057,No
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,New York,31,4,6,1,0,51.935,No
1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,,,,California,23,1,1,1,0,12.987,Yes
5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,4,4,4,5,0,259.74,No
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,United Kingdom,0,0,1,3,0,38.961,Yes
11,0,3,70,8,0,174,1,0,0,11,0,0,0,26,,2,,United Kingdom,74,4,1,15,0,194.805,No
2,4,0,6,5,0,0,0,0,22,2,0,0,0,0,,2,,California,60,2,5,2,0,193.869,No
1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,Angola,0,2,3,1,0,38.961,Yes
1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,,,4,Texas,0,0,2,1,0,12.987,Yes
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Colorado,0,4,4,2,0,103.896,No
2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,,,,Washington,40,1,1,2,0,25.974,Yes
22,0,0,9,10,0,32,0,0,0,0,0,0,0,0,,,,Indonesia,66,4,5,22,0,736.944,No
2,0,0,2,7,1,0,0,0,0,2,0,0,0,0,1,,2,Netherlands,57,4,2,2,0,51.948,No
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,Ireland,0,4,4,8,0,415.584,No
7,0,0,18,2,0,0,0,0,1,1,0,0,58,2,,,,United Kingdom,31,4,5,7,0,363.519,No
118,0,0,9,407,0,0,0,0,0,0,1,0,0,0,,,,Brazil,113,4,15,2,117,536.471,No
1,0,0,13,2,1,0,0,0,0,0,0,0,0,0,,,5,Canada,55,3,2,1,0,25.974,No
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina,1,2,3,1,0,38.961,No
2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,3,13,Canada,76,4,1,2,0,25.974,No
1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,1,2,2,United Kingdom,7,0,1,2,0,25.974,Yes
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,United Kingdom,0,0,1,2,1,28.561,Yes
9,0,0,9,187,8,4,0,0,0,7,0,0,0,0,,,,Colorado,20,4,4,9,0,280.449,Yes
1,0,0,2,38,0,6,0,0,0,0,0,0,0,0,,,,California,39,4,5,1,0,38.961,No
1,0,0,1,0,0,5,1,0,9,0,0,0,1,2,1,,,South Africa,7,4,3,1,0,38.961,No
64,2,1,27,17,2,331,0,0,0,0,0,0,41,0,2,5,,,0,1,2,65,0,1948.05,Yes
4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,Germany,0,0,7,4,0,192.153,No
3,1,0,15,0,0,0,0,0,4,0,0,0,1,9,1,1,,Canada,32,4,6,4,0,203.476,No
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,Delaware,6,0,4,3,0,114.426,Yes
26,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1,1,,Florida,108,4,1,30,0,389.61,No
0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,United Kingdom,0,0,1,1,0,12.987,Yes
2,0,0,9,0,0,0,0,0,0,2,0,0,0,0,2,2,,Colorado,60,3,2,2,0,51.948,No
16,0,0,58,1,0,96,0,0,0,10,0,0,0,17,,,,Ecuador,111,4,6,16,0,136.695,No
5,0,0,6,39,0,17,1,0,1,0,0,0,21,0,,,2,Florida,6,0,7,5,0,178.659,No
7,0,0,21,24,0,0,0,0,0,2,0,0,0,6,,,,Arkansas,59,4,7,7,0,323.167,No
2,0,0,10,12,0,8,0,0,0,0,0,0,1,0,,,,California,77,3,2,2,0,25.961,No
18,1,0,1,2,0,37,0,0,0,0,3,1,0,0,,,,California,97,3,6,18,0,370.448,No
1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,,,Florida,8,4,3,1,0,38.961,No
0,0,0,3,1,0,0,0,0,2,0,0,0,6,19,2,1,5,Canada,9,0,1,1,0,12.987,Yes
4,0,1,22,20,0,0,0,0,0,0,0,0,0,0,1,1,,Poland,118,4,4,5,0,207.792,No
3,1,0,6,17,0,0,0,0,0,0,0,0,0,0,1,1,,Arizona,32,4,6,3,0,155.844,No
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Australia,0,2,6,4,0,137.488,No
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,Germany,0,0,1,2,0,25.974,Yes
7,1,1,0,5,4,0,0,0,0,0,0,0,0,0,,,,Brazil,41,4,3,8,0,207.662,No
2,0,0,12,2,0,0,1,0,39,0,0,0,28,11,,,,Florida,6,2,4,2,0,42.64,No
2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,,,,South Africa,3,4,4,2,0,103.896,No
3,2,0,20,12,0,0,0,0,0,0,0,0,0,2,,,,Belgium,4,1,4,1,2,109.278,No
4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,,Florida,105,4,4,5,0,258.908,No
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,,Wisconsin,3,0,1,3,0,38.961,Yes
1,0,0,7,23,0,0,1,0,2,0,0,0,0,1,,,,Austria,10,4,3,1,0,38.961,No
5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,California,6,0,1,6,0,77.922,Yes
2,0,1,4,0,0,0,0,0,1,0,0,0,0,3,,,,Colorado,1,2,3,3,0,116.883,Yes
1,0,0,5,0,0,0,0,0,0,0,0,0,0,12,,,,California,38,4,2,1,0,25.974,No
1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,,,Illinois,15,4,3,1,0,38.961,No
2,0,0,2,0,0,0,0,0,6,0,0,0,0,0,,,,Ukraine,80,4,1,1,0,12.987,No
13,0,0,22,14,0,10,0,0,18,10,6,0,114,30,,,2,Israel,91,3,9,13,0,341.042,No
1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,,,,South Africa,0,3,4,1,0,51.948,No
3,0,0,27,0,0,0,0,0,26,0,0,0,0,32,,,,Nevada,60,4,1,3,0,38.961,No
3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,,,,Norway,87,3,2,3,0,29.328,No
18,0,0,0,18,0,45,0,0,14,0,0,0,27,0,,1,,,90,4,9,18,0,787.098,No
2,0,0,2,0,1,0,0,0,2,0,2,0,0,0,,,,Kenya,0,0,5,2,0,103.168,No
1,0,0,1,2,0,53,0,0,21,0,0,0,5,0,,,,Canada,13,4,3,1,0,38.961,No
7,0,0,7,8,0,0,0,0,0,1,0,0,0,0,,,,Canada,90,4,5,7,0,275.769,No
1,0,0,7,10,0,0,0,0,2,0,0,0,0,3,2,2,,Spain,67,4,1,1,0,12.987,No
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,2,0,1,1,0,12.987,Yes
0,0,0,2,0,1,0,0,0,0,9,0,0,0,0,1,1,,Massachusetts,9,1,2,2,0,25.961,Yes
1,0,0,12,2,0,0,0,0,14,0,0,0,0,0,,,,Washington,66,4,1,1,0,12.987,No
12,1,0,1,38,1,0,0,0,0,0,0,0,0,0,,,,Arkansas,0,4,4,14,0,727.272,No
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,2,,Germany,35,1,1,1,0,12.987,Yes
17,0,2,11,33,0,0,0,0,0,0,0,0,0,0,1,,,Virginia,96,4,4,19,0,687.999,No
6,0,0,83,63,0,6,0,2,18,0,0,0,6,15,,,1,Australia,33,1,3,6,0,129.818,No
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,Mississippi,0,0,1,1,0,12.987,Yes
9,0,0,17,0,0,0,0,0,0,3,0,0,0,0,1,1,,Florida,59,4,12,9,0,403.208,No
2,0,0,24,16,0,244,1,0,0,0,0,0,0,0,,1,,Australia,11,4,3,2,0,77.922,No
3,0,0,9,14,0,5,0,4,0,0,0,0,0,21,2,2,8,Germany,0,4,4,3,0,155.844,No
8,0,0,18,50,0,0,1,0,0,2,0,0,3,0,,,,Serbia,14,1,4,8,0,310.596,No
2,0,0,0,0,2,0,1,0,13,0,0,0,0,0,2,1,,California,6,4,3,2,0,77.922,No
11,0,3,37,29,1,4,0,19,30,27,5,0,15,30,,8,57,Spain,107,4,4,14,0,73.853,No
7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,,,Florida,55,2,3,13,0,331.695,No
9,0,0,79,38,0,0,1,0,0,0,0,0,0,22,,,6,Arizona,28,4,3,9,0,350.649,No
6,1,1,7,36,0,160,0,0,0,0,0,0,2,0,1,1,,Texas,87,3,2,7,0,70.109,No
7,0,0,190,7,0,13,0,0,0,0,0,0,0,0,3,1,,New Jersey,3,0,6,7,0,228.839,No
3,0,0,27,19,0,6,0,0,0,0,0,0,0,0,,1,,Arkansas,97,4,4,3,0,58.942,No
11,0,4,14,0,0,0,0,0,0,0,0,0,0,0,,2,,California,0,0,3,15,0,194.727,Yes
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,,Micronesia,0,4,3,1,2,54.483,No
1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,1,,Finland,2,3,3,1,0,38.961,No
11,0,0,198,6,0,5,0,0,0,0,0,0,0,0,1,1,2,Croatia,0,4,3,11,0,428.571,No
2,0,0,16,0,0,0,0,0,0,3,0,0,0,0,,,,South Africa,0,0,3,2,0,51.909,Yes
30,0,17,2,1,0,0,0,0,2,0,1,0,0,0,1,2,,Florida,6,0,2,37,50,533.858,Yes
1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,,Canada,0,1,2,2,0,51.948,Yes
1,0,0,8,62,0,0,0,0,7,0,0,0,18,0,,,,Florida,0,4,3,1,0,38.961,No
8,0,4,5,0,0,0,0,0,0,0,0,0,0,0,1,1,,United Kingdom,0,0,1,12,0,155.844,Yes
7,0,0,8,52,2,0,1,13,22,6,3,0,0,9,,,12,United Kingdom,48,4,5,5,2,203.346,No
5,1,0,7,1,0,0,0,0,0,0,0,0,0,0,,1,,,90,3,5,6,0,159.185,No
0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,,,,Ohio,31,3,4,2,0,50.518,Yes
5,1,0,9,1,0,0,0,0,0,9,0,0,0,0,,1,,Armenia,5,0,5,5,0,80.405,Yes
4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,,,,Hungary,32,4,7,4,0,138.086,No
1,0,0,15,0,0,9,0,0,74,0,0,0,21,15,,,,California,0,4,3,1,0,38.961,No
3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,1,1,,Cyprus,39,4,2,3,0,77.922,No
1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,9,Alabama,1,3,3,1,0,38.961,No
34,2,0,33,133,0,0,0,30,0,0,0,0,2,10,,1,13,Arizona,84,3,20,36,0,963.573,No
10,0,0,92,5,0,0,1,0,0,0,0,1,230,76,,,,Arizona,117,4,3,10,0,350.649,No
1,0,0,58,86,0,0,0,5,0,0,0,0,0,110,,,8,Ohio,32,4,4,1,0,38.168,No
1,0,0,9,21,0,28,0,0,3,0,0,0,70,7,,,2,Austria,11,1,3,1,0,73.736,Yes
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Bulgaria,18,3,3,1,0,38.961,No
4,0,1,6,0,0,0,0,0,0,3,0,0,0,0,,1,,Ohio,9,1,2,5,0,64.922,Yes
21,0,0,20,87,0,0,1,0,2,4,1,0,6,18,1,2,,Canada,62,4,6,1,21,195.273,No
1,0,0,35,6,1,0,0,0,0,0,0,0,0,7,1,1,,United Kingdom,0,3,3,1,0,38.961,No
4,0,0,29,21,0,24,0,0,0,0,0,0,0,9,,,,Finland,19,1,5,4,0,98.826,No
7,0,0,10,0,0,0,0,1,0,0,2,2,0,13,,,,Canada,8,1,1,8,0,9.152,Yes
1,1,1,51,1,0,0,0,0,0,0,0,0,0,0,,,,Argentina,69,3,2,3,0,63.141,No
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,,Texas,6,3,3,1,0,38.961,No
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,France,50,4,2,4,0,103.896,No
12,0,0,42,137,0,18,1,0,0,22,0,0,0,0,2,,2,Armenia,80,3,8,12,0,317.512,No
4,0,0,7,8,0,0,0,0,2,0,0,2,0,4,,,,Illinois,55,4,3,4,0,72.046,Yes
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Philippines,1,0,1,1,6,28.509,Yes
1,0,0,2,0,0,0,0,0,0,0,0,0,6,0,1,3,,Australia,0,0,1,1,0,12.987,Yes
0,0,0,30,3,0,0,1,0,0,0,0,0,0,0,,,,Germany,31,2,11,34,0,170.703,Yes
1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,,,,New York,0,3,3,2,0,77.922,No
3,0,0,1,0,1,0,0,6,0,0,1,0,0,0,,,2,Poland,38,4,4,3,0,116.87,No
9,0,0,56,30,0,11,1,0,50,0,1,0,139,113,,1,6,Portugal,15,4,3,9,0,311.688,No
3,3,0,4,0,0,0,1,0,0,5,0,0,0,0,,,,Oregon,30,2,4,5,0,184.522,No
1,0,0,6,0,0,0,1,0,32,0,0,0,12,22,,,,United Kingdom,35,4,2,1,0,25.974,No
1,0,0,14,0,0,0,0,0,5,0,0,0,0,0,,1,,Germany,2,1,1,1,0,12.987,Yes
3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,5,,Australia,29,1,5,4,0,138.619,No
14,0,0,71,42,1,5,0,0,0,0,5,0,47,145,,,,Alaska,46,2,6,14,0,419.77,No
1,0,0,2,1,0,0,0,0,16,0,0,0,4,0,,,,Florida,1,4,3,1,0,38.961,No
9,0,0,57,23,0,79,0,0,0,0,1,0,22,0,,,,Canada,42,2,5,9,0,168.922,No
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,,California,7,1,1,2,0,1.04,Yes
1,0,0,9,2,0,0,0,0,19,0,0,0,0,0,1,1,,New York,0,4,3,1,0,38.961,No
5,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,4,,Germany,15,1,1,5,0,64.935,Yes
27,0,1,63,44,3,237,0,0,0,3,1,0,0,73,,,,Brazil,112,4,7,28,0,367.081,No
30,0,0,337,135,0,1402,1,0,0,18,0,0,0,0,,4,,California,28,1,12,30,0,875.589,No
24,2,0,37,2,10,456,0,0,1,13,0,1,0,0,,,,Arkansas,0,0,17,24,0,821.691,No
4,0,0,15,2,0,6,0,0,21,0,0,0,0,5,,,,Germany,28,4,4,4,0,155.844,No
5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Germany,7,1,2,2,3,33.722,Yes
0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,,,4,Pennsylvania,0,0,1,1,0,12.987,Yes
5,1,0,14,7,1,0,0,0,0,6,0,0,0,0,1,1,,,101,4,2,6,0,63.232,No
13,0,0,16,71,2,17,1,0,9,5,0,0,44,25,,,3,Croatia,101,4,2,13,0,140.699,No
15,0,0,3,1,0,0,0,0,0,5,1,0,0,0,,3,,Arkansas,62,3,5,15,0,519.376,No
1,2,0,12,3,0,0,0,0,0,5,0,0,0,0,,,,Australia,79,3,4,3,0,43.849,No
7,0,0,2,1,0,0,0,0,0,0,0,0,0,3,1,,,Connecticut,8,1,2,3,6,54.483,Yes
6,0,0,11,8,0,0,0,6,0,0,0,27,8,11,,,4,Canada,106,4,2,6,0,77.012,No
5,0,1,40,5,2,0,0,0,21,0,0,0,11,36,,2,1,Australia,12,0,5,6,0,207.623,No
3,0,0,27,18,0,16,0,0,0,0,0,0,0,42,,,1,District of Columbia,35,1,4,3,0,48.048,No
1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,,,,Illinois,0,0,2,1,0,12.974,Yes
4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,1,,United Kingdom,19,3,3,4,0,155.844,No
5,0,0,21,6,0,0,1,0,0,3,2,0,1,5,,1,6,Spain,55,3,3,5,0,129.753,No
5,0,0,17,0,0,0,0,0,0,0,0,0,0,21,,,,Pennsylvania,72,3,4,5,0,168.285,No
1,0,0,8,3,1,0,0,1,0,0,0,0,0,0,,,6,Iowa,0,1,2,1,0,25.974,Yes
1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,,,Illinois,0,0,1,1,0,12.987,Yes
7,0,0,31,12,0,48,1,0,0,0,0,0,13,31,,,3,France,106,3,5,7,0,199.485,No
1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,,,,Georgia,0,2,3,1,0,38.961,No
1,0,0,1,0,0,0,1,0,20,0,0,0,8,1,1,1,,Oregon,7,3,3,1,0,38.961,No
1,0,0,11,6,1,0,0,33,0,0,0,0,0,211,,,19,Brazil,35,3,2,1,0,25.974,No
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,,,18,2,3,2,0,77.922,No
53,0,1,0,125,0,311,0,28,0,27,0,0,0,0,1,,,Australia,95,3,4,54,0,1353.092,No
3,1,1,3,0,0,0,1,0,0,2,0,0,0,0,2,1,,Florida,0,0,5,3,2,85.046,Yes
1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1,,Texas,0,3,3,1,0,38.961,No
7,1,0,4,5,0,0,0,0,4,0,0,0,0,0,,,,Colombia,55,1,3,8,0,165.49,No
6,0,0,49,231,0,86,0,1,21,0,0,2,115,0,1,1,,Canada,28,3,2,6,0,155.844,No
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,California,1,3,3,1,0,38.961,No
1,1,0,10,8,0,0,0,0,45,0,0,0,0,11,1,1,,Georgia,28,3,4,2,0,77.922,No
1,0,0,7,0,0,6,0,0,9,0,0,0,1,2,,1,,Florida,0,3,3,1,0,38.961,No
1,0,0,4,10,0,9,0,0,22,0,0,0,0,1,,,,California,40,1,4,1,0,34.541,No
10,2,0,26,3,0,0,1,0,1,7,0,0,1,0,2,2,,United Kingdom,59,2,8,9,1,250.263,Yes
1,4,0,6,0,0,0,0,0,0,1,0,0,0,0,1,1,,Germany,0,0,2,5,0,64.935,Yes
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Spain,3,3,3,1,0,38.961,No
1,0,0,14,0,0,0,0,0,54,0,0,1,1,0,,,,Florida,31,3,2,1,0,25.974,No
3,0,0,5,1,1,0,0,1,0,0,3,5,0,0,,,,Kentucky,17,0,4,3,0,101.192,No
6,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,2,,Laos,22,3,2,6,0,155.844,No
2,0,0,24,0,0,0,0,0,0,0,0,0,0,2,1,1,,Brazil,4,1,2,2,0,51.948,Yes
8,0,3,6,0,0,0,1,0,0,1,0,0,0,0,4,2,,Maine,12,0,3,11,0,243.139,Yes
